path	lines	elementary object/application	consumers (current static caller signal)	superseding owner	disposition	target	verification
crates/holonic-life/src/synchronized_occurrence/ecology.rs	526	crate source; elementary object mapping unresolved pending semantic owner review	354 tracked source files mention `ecology` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/deed.rs, applications/holon-plate/src/plate.rs, applications/holon-plate/src/schemas/mod.rs, applications/holon-plate/src/schemas/rebase.rs, applications/holon-plate/src/schemas/training.rs, applications/holon-plate/src/tests.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/synchronized_occurrence/tests.rs	430	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/text_material.rs	2036	crate source; elementary object mapping unresolved pending semantic owner review	19 tracked source files mention `text_material` as an identifier; examples: crates/holonic-life/examples/eros_agentic_research_conversation.rs, crates/holonic-life/examples/eros_dialogue_conditioning.rs, crates/holonic-life/examples/eros_laboratory_interlocutor.rs, crates/holonic-life/examples/eros_mathematics_conditioning.rs, crates/holonic-life/examples/eros_mathematics_instance_rest.rs, crates/holonic-life/examples/the_code_material_returns_its_world_line.rs, crates/holonic-life/examples/the_codec_is_recovered_from_exposure.rs, crates/holonic-life/examples/the_conditioned_section_returns_after_detachment.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/text_material/import.rs	807	crate source; elementary object mapping unresolved pending semantic owner review	57 tracked source files mention `import` as an identifier; examples: applications/holonics-workbench/src/adapters/engine.rs, applications/holonics-workbench/src/adapters/workspace.rs, applications/holonics-workbench/src/presentation.rs, applications/holonics-workbench/tests/workspace_cli.rs, crates/holonic-body/src/arrow.rs, crates/holonic-engine/examples/relampago_receiver_ecology.rs, crates/holonic-engine/examples/the_end_closes_the_frame_that_opened_it.rs, crates/holonic-engine/examples/the_reading_returns.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/text_material/resident.rs	513	crate source; elementary object mapping unresolved pending semantic owner review	534 tracked source files mention `resident` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, crates/holonic-abi/src/morphological_condition_cuda.rs, crates/holonic-abi/src/text_restrict_cuda.rs, crates/holonic-body/src/carriage/register_chart.rs, crates/holonic-body/src/chart.rs, crates/holonic-body/src/manifold.rs, crates/holonic-body/src/manifold/body_mount.rs, crates/holonic-core/src/conformance.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-life/src/text_material_cuda.rs	1043	crate source; elementary object mapping unresolved pending semantic owner review	4 tracked source files mention `text_material_cuda` as an identifier; examples: crates/holonic-life/examples/the_reservation_decides_whether_the_card_mounts.rs, crates/holonic-life/src/lib.rs, crates/holonic-life/src/text_material.rs, crates/holonic-life/src/text_material/resident.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-membrane/src/chart_address.rs	422	crate source; elementary object mapping unresolved pending semantic owner review	1 tracked source files mention `chart_address` as an identifier; examples: crates/holonic-membrane/src/lib.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-membrane/src/growing_carrier.rs	306	crate source; elementary object mapping unresolved pending semantic owner review	1 tracked source files mention `growing_carrier` as an identifier; examples: crates/holonic-membrane/src/lib.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-membrane/src/growing_ranked.rs	468	crate source; elementary object mapping unresolved pending semantic owner review	2 tracked source files mention `growing_ranked` as an identifier; examples: crates/holonic-membrane/src/lib.rs, crates/holonic-membrane/src/sparse_standing.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-membrane/src/growing_sparse.rs	57	crate source; elementary object mapping unresolved pending semantic owner review	1 tracked source files mention `growing_sparse` as an identifier; examples: crates/holonic-membrane/src/lib.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-membrane/src/lib.rs	61	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-membrane/src/live_carrier.rs	461	crate source; elementary object mapping unresolved pending semantic owner review	2 tracked source files mention `live_carrier` as an identifier; examples: crates/holonic-body/src/manifold/body_mount.rs, crates/holonic-membrane/src/lib.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-membrane/src/live_constituent.rs	5556	crate source; elementary object mapping unresolved pending semantic owner review	3 tracked source files mention `live_constituent` as an identifier; examples: crates/holonic-membrane/src/lib.rs, crates/holonic-membrane/src/live_current.rs, crates/holonic-membrane/src/sparse_standing.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-membrane/src/live_current.rs	6310	crate source; elementary object mapping unresolved pending semantic owner review	8 tracked source files mention `live_current` as an identifier; examples: applications/holon-plate/src/lib.rs, applications/holon-plate/src/schemas/current.rs, applications/holon-plate/src/schemas/mod.rs, crates/holonic-engine/src/graded_complex_form.rs, crates/holonic-life/examples/eros_morphological_language_generation.rs, crates/holonic-membrane/src/lib.rs, crates/holonic-membrane/src/live_constituent.rs, crates/holonic-membrane/src/ranked_surface.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
